audiocap_id,youtube_id,error
83864,lbJXFMDK4KM,Download or conversion failure
91734,rVDBbVZ077o,Download or conversion failure
91733,rV9mTbXn52k,Download or conversion failure
70833,c4oe44Fuq5c,Download or conversion failure
15879,5VnCWno6kDM,Download or conversion failure
15874,5VhdjWWQhzU,Download or conversion failure
15872,5VgANQDsb6g,Download or conversion failure
15871,5VfWpC2JpPg,Download or conversion failure
18935,6vGvX-CjJ50,Download or conversion failure
18937,6vJyqoneOB4,Download or conversion failure
18931,6vBcNUgjiZQ,Download or conversion failure
18932,6vCIl1QpbxY,Download or conversion failure
18938,6vR0uox4iOk,Download or conversion failure
21192,8-S0JaC4QWA,Download or conversion failure
83287,lAIwZre3OBk,Download or conversion failure
91529,rKlEhIwEveg,Download or conversion failure
30621,ChX2W-6OoMM,Download or conversion failure
7669,24MAv47JAmM,Download or conversion failure
7668,24KTgR9kwtU,Download or conversion failure
86429,nSZUzoSqaco,Download or conversion failure
7660,2432dxrsvs0,Download or conversion failure
7662,24AMy6pRFzs,Download or conversion failure
42561,JtY72_THbYk,Download or conversion failure
41684,JKNzxu6bAxI,Download or conversion failure
41686,JKSXn-XCEjQ,Download or conversion failure
84488,m3XLmdvOAwE,Download or conversion failure
41683,JKMybXbO9_g,Download or conversion failure
11194,3VuF88rXuzM,Download or conversion failure
14479,4tZGbSo5_qQ,Download or conversion failure
18640,6mA1w68QzNw,Download or conversion failure
47685,NE12a1UP4BM,Download or conversion failure
14471,4tGtNjJNzjo,Download or conversion failure
14340,4poOnfheSDI,Download or conversion failure
14475,4tO1UIFtO98,Download or conversion failure
13840,4cYGXhlA_bo,Download or conversion failure
13844,4cgSTn95G7A,Download or conversion failure
13847,4ciaLTBWhBs,Download or conversion failure
13846,4chQUsN0_YM,Download or conversion failure
13849,4clFlZrUflk,Download or conversion failure
101546,z3JmPi5pSi4,Download or conversion failure
18649,6mPiok9K00Q,Download or conversion failure
101545,z3GPHGHwIU0,Download or conversion failure
38367,HCpE7cmP7ME,Download or conversion failure
91164,r3EmjQAV4Iw,Download or conversion failure
5618,1EzVyyjQykA,Download or conversion failure
5619,1EzswqgPtHM,Download or conversion failure
85998,n8ACJplLEY8,Download or conversion failure
5612,1Eq6GXOSJho,Download or conversion failure
5617,1Ew3DdjR0dk,Download or conversion failure
62630,XMHGwUI8ztw,Download or conversion failure
89399,phitxI0k6L4,Download or conversion failure
11561,3ek-xLwr05Q,Download or conversion failure
11566,3eoz75p6xEM,Download or conversion failure
93504,spF49z3xfmQ,Download or conversion failure
97131,ver_C7hJvVg,Download or conversion failure
97134,vewuoAZqETI,Download or conversion failure
97137,vf2EEtI-cSc,Download or conversion failure
60002,VVvzBUyAOBc,Download or conversion failure
91886,rbW6wesZWck,Download or conversion failure
39014,HcUiDPOShp4,Download or conversion failure
19919,7NQB1DQkav0,Download or conversion failure
259,-5digoPWn6U,Download or conversion failure
256,-5c-r0iojeE,Download or conversion failure
254,-5aZHZ-9xyg,Download or conversion failure
88049,ohuQElbKMCw,Download or conversion failure
12033,3qhmjjmAXpc,Download or conversion failure
12030,3qg33X5jT_Y,Download or conversion failure
12037,3qpNZkxd-OA,Download or conversion failure
12036,3qnpOqvnKTo,Download or conversion failure
100031,xqXtYjg_OdY,Download or conversion failure
100032,xqaSMa3Dw1Q,Download or conversion failure
100033,xqirt_4rE6Y,Download or conversion failure
100036,xqrwCyRTV-g,Download or conversion failure
100038,xqyVf1MxE-E,Download or conversion failure
100039,xr-uypcaR-g,Download or conversion failure
63044,XcmROmq8AvQ,Download or conversion failure
21638,8DPSk19yPtI,Download or conversion failure
21631,8DBgLOIwX7o,Download or conversion failure
21630,8D5u9D9TOLw,Download or conversion failure
21636,8DLzTUMveSU,Download or conversion failure
21634,8DH98xvPKuo,Download or conversion failure
67045,_ORCaxW4QtA,Download or conversion failure
45463,LlHoD7wdlrs,Download or conversion failure
74682,euccrvwacGQ,Download or conversion failure
90486,qWOPfiZpgoA,Download or conversion failure
46847,MfeKOe3M7nY,Download or conversion failure
49892,OezjyLEMJ_U,Download or conversion failure
49894,Of45ktMvkzQ,Download or conversion failure
93486,soLjCy73csI,Download or conversion failure
58056,U9KP-JlSxGE,Download or conversion failure
58054,U9C02HPFoWk,Download or conversion failure
47108,MpwOGX1fyM0,Download or conversion failure
10761,3KegoBHgzu4,Download or conversion failure
21924,8Mgf-mLjS50,Download or conversion failure
10765,3KjTGlVb8o4,Download or conversion failure
10769,3Kpaz952ZuY,Download or conversion failure
14867,53tlXaipmXk,Download or conversion failure
14865,53oq_Otm_XI,Download or conversion failure
14863,53ktQBZmxUM,Download or conversion failure
14860,53j8Aku2J5A,Download or conversion failure
14861,53jtALXeS7U,Download or conversion failure
62316,X8hlHt1nVtI,Download or conversion failure
13073,4IalRhne1p0,Download or conversion failure
21928,8MqICD_6u0Q,Download or conversion failure
54195,RY6xrRgnSo0,Download or conversion failure
20270,7XjSLTDmgZA,Download or conversion failure
20271,7XmdAL_gomA,Download or conversion failure
20272,7XocdojhNpo,Download or conversion failure
20273,7Xp_AODzA2w,Download or conversion failure
20275,7XsKwiRDEn4,Download or conversion failure
20276,7XsWZg3eUs8,Download or conversion failure
20278,7XvdP85hRHM,Download or conversion failure
20279,7Y-PyCjdWBo,Download or conversion failure
94561,teSb9_wfMYY,Download or conversion failure
10185,35Be8L12_lw,Download or conversion failure
10184,357TTNlKeo4,Download or conversion failure
10187,35FJ3pXCcAE,Download or conversion failure
10181,354cL-np_lk,Download or conversion failure
10182,3553HVNfiP8,Download or conversion failure
10189,35FMEAi4M-Y,Download or conversion failure
52724,QVvh6e7Nkhk,Download or conversion failure
29749,CEMK45uRZTA,Download or conversion failure
84558,m6yeKtzxJm0,Download or conversion failure
95575,uQ4bzQaRxN8,Download or conversion failure
29741,CDrpqsGqfPo,Download or conversion failure
29740,CDiw_cbdPuM,Download or conversion failure
40943,Ir6q4WxqvKk,Download or conversion failure
1159,-QtptsOvDDs,Download or conversion failure
1158,-QtmH0nkTGM,Download or conversion failure
89911,q4uCr7oYxrY,Download or conversion failure
1151,-QhVESAjSLg,Download or conversion failure
59013,UqP45dfCAUk,Download or conversion failure
101297,yrYES2UXvwA,Download or conversion failure
12859,4CpHdjRouKw,Download or conversion failure
8529,2Q90TT4Y4rI,Download or conversion failure
8528,2Q8RIvpea9c,Download or conversion failure
8523,2Q3-WMIvCpg,Download or conversion failure
8521,2PzbYK1x3Vo,Download or conversion failure
8520,2PzTYy5GfqI,Download or conversion failure
8527,2Q84oJg-vf8,Download or conversion failure
8526,2Q5Xm9qkuzE,Download or conversion failure
8525,2Q5NJPpcrds,Download or conversion failure
50477,P0ptstJoSKg,Download or conversion failure
92241,rrXoG6xo1ew,Download or conversion failure
66564,_2LtoLL_OYY,Download or conversion failure
95436,uJNjOBfoiPg,Download or conversion failure
66569,_2bF3WA77Z0,Download or conversion failure
98862,wwdbbc88Ax8,Download or conversion failure
22656,8iSX8j8hr0w,Download or conversion failure
22651,8i8-jQQClGc,Download or conversion failure
22652,8i891Uan_DU,Download or conversion failure
61035,WEJvtorza1I,Download or conversion failure
22659,8iit4JA2SQQ,Download or conversion failure
60923,W97YhMiK1YI,Download or conversion failure
60927,W9FMMz6SlVM,Download or conversion failure
75517,fX0ko7evSQs,Download or conversion failure
75516,fWzyfXUyZSI,Download or conversion failure
39083,HfAVWEdtO40,Download or conversion failure
71884,csuTppWR9j4,Download or conversion failure
54423,RgmlxQndWPg,Download or conversion failure
49516,OPkx31j8eO8,Download or conversion failure
28933,BnjTvp25Bzo,Download or conversion failure
54421,RgjBzzpqlss,Download or conversion failure
32244,DZdhnk9x1MQ,Download or conversion failure
101298,yreFgzwFW7Q,Download or conversion failure
87413,oDoNWMb0SaI,Download or conversion failure
28937,Bnq4BPy0QmE,Download or conversion failure
98121,wNnJqMs8Pjk,Download or conversion failure
2185,-r4CV2831Bo,Download or conversion failure
2184,-r3LTx3BmfY,Download or conversion failure
2189,-r7foRuzOuc,Download or conversion failure
2188,-r7bfVZ88Cs,Download or conversion failure
25389,A5X5L_un_L4,Download or conversion failure
97072,vbzwd9-ORTk,Download or conversion failure
6906,1kepW0adpbc,Download or conversion failure
57646,TtRPEyq6kdc,Download or conversion failure
97073,vc0jcyEeHpQ,Download or conversion failure
12422,409Iny_1kjU,Download or conversion failure
80665,jF_Z51wHHNw,Download or conversion failure
49659,OVneiN7xKAA,Download or conversion failure
12424,40Efb-L4OaA,Download or conversion failure
12426,40GvrkNyQR8,Download or conversion failure
64552,YfbWad6O55g,Download or conversion failure
12428,40IYsJnQPZs,Download or conversion failure
8135,2GgLilLuc_4,Download or conversion failure
60070,VYTQQZ88AWc,Download or conversion failure
48833,Nwtpzo7dxjY,Download or conversion failure
6809,1iWGo_iApOE,Download or conversion failure
15438,5JRiLHzqFLE,Download or conversion failure
6804,1iRgwn7p0DA,Download or conversion failure
2726,041I2ehiMQI,Download or conversion failure
2725,040h3rz_OQ8,Download or conversion failure
2724,03zV7L9Y3S0,Download or conversion failure
2723,03yHjGd5Y6c,Download or conversion failure
2722,03yAuTazipw,Download or conversion failure
15713,5QwkY0xO-TE,Download or conversion failure
2729,043v_eYLMZo,Download or conversion failure
2728,043rflfGhNQ,Download or conversion failure
93804,t4ZLiPANIzM,Download or conversion failure
83723,lVM9xQw5Tt4,Download or conversion failure
98705,wpgIa_dZFkc,Download or conversion failure
102345,zhgCMHwP4NA,Download or conversion failure
102347,zhmy55L6DMw,Download or conversion failure
102349,zhr_3Tc_1kQ,Download or conversion failure
63524,Xxtm615OQsU,Download or conversion failure
9779,2w0wn2DTbCk,Download or conversion failure
9776,2w-Fn5bukds,Download or conversion failure
9773,2vudixcSB_M,Download or conversion failure
91106,r0epAB3_aYA,Download or conversion failure
37360,GZUsMbyNKGM,Download or conversion failure
24169,9Tn60ci98xQ,Download or conversion failure
24167,9TgY3l7eagQ,Download or conversion failure
24162,9TcgIOwcIbA,Download or conversion failure
40059,II8MfIN7uNI,Download or conversion failure
79290,iEBt9Bo1Zdk,Download or conversion failure
53088,Qklbd5OLmac,Download or conversion failure
71985,cxBq2IINm8k,Download or conversion failure
50804,PEUVdcgGhnw,Download or conversion failure
42683,JybtViplPro,Download or conversion failure
63658,Y30xGB1cseA,Download or conversion failure
19818,7Jnw5bs6vtA,Download or conversion failure
72570,dMx4aTvpYeA,Download or conversion failure
67312,_ZvedyLDxDI,Download or conversion failure
67314,_ZzxCIZ7UMM,Download or conversion failure
67315,__0Fp4K-2Ew,Download or conversion failure
37983,Gz5cyJl3WxI,Download or conversion failure
32135,DWVJg-4Su4k,Download or conversion failure
37989,GzJoPcWuHJY,Download or conversion failure
3026,0CGgu6doSis,Download or conversion failure
3023,0CC2OuFsGdg,Download or conversion failure
3021,0CABpDzp18c,Download or conversion failure
30353,CYnafV0aZgo,Download or conversion failure
91186,r3vttU6jMAo,Download or conversion failure
55096,S8PpMfZA2sc,Download or conversion failure
55097,S8TypCtzezw,Download or conversion failure
31009,CvG-Vk11ogM,Download or conversion failure
4198,0fBL9xneYXk,Download or conversion failure
4199,0fColR1lRV8,Download or conversion failure
4190,0ez-DBMDAYk,Download or conversion failure
37312,GXYlQSvQ_Og,Download or conversion failure
34186,EdvkYXCXoB4,Download or conversion failure
66048,Zg2HLgAOLYw,Download or conversion failure
23244,90CzRfY9H2g,Download or conversion failure
23245,90DoNVwwYa8,Download or conversion failure
23242,9056PJ6-QrI,Download or conversion failure
23243,90CiYrLJJ0c,Download or conversion failure
64151,YOCdHe8Vbpw,Download or conversion failure
30970,Ctpbqy2_8sI,Download or conversion failure
30971,CtqWvTVOxTA,Download or conversion failure
87926,obia6uLRG10,Download or conversion failure
87925,obh88Lqof0E,Download or conversion failure
87922,obbMikYYwMk,Download or conversion failure
59927,VSs-IsYZQGA,Download or conversion failure
53080,QkJcQoHn0Fc,Download or conversion failure
86282,nLKEMLhwhks,Download or conversion failure
72512,dJyGniY8CYA,Download or conversion failure
6759,1hB6HRb92Po,Download or conversion failure
35292,FJmvPivJCTU,Download or conversion failure
6750,1gq0-DvWTUA,Download or conversion failure
6756,1h41qlPViI4,Download or conversion failure
92763,sHAZLnnCPs4,Download or conversion failure
100254,y1a4YdjRV8k,Download or conversion failure
100237,y0SE5iONqjo,Download or conversion failure
92769,sHPb-3pvRzA,Download or conversion failure
100233,y0KE6APiGbk,Download or conversion failure
100231,y03--6rBQyE,Download or conversion failure
100257,y1cWf7WGM9A,Download or conversion failure
101183,yliPIYcRCDQ,Download or conversion failure
101182,ylhslesdKkE,Download or conversion failure
101181,ylffRmbOWdY,Download or conversion failure
100253,y1_swlQ47oE,Download or conversion failure
57350,TgEwK7BCL98,Download or conversion failure
85389,miTCmCkCoWw,Download or conversion failure
66021,ZerW16wb3WA,Download or conversion failure
85380,mi-EggHsTAI,Download or conversion failure
57356,TgRmdkJuKXM,Download or conversion failure
84382,lywxhiw977o,Download or conversion failure
5079,10zv0rKcCrc,Download or conversion failure
38541,HJoW1NNXgpg,Download or conversion failure
84385,lz-gnSwQUU8,Download or conversion failure
5073,10rV4GyGt1I,Download or conversion failure
5071,10pj1ZZXcRo,Download or conversion failure
5077,10xMaUlqBz8,Download or conversion failure
93713,szwq8PmLFBM,Download or conversion failure
5380,18q5OCqkKLs,Download or conversion failure
5382,18vxquKjKUg,Download or conversion failure
5383,18wd5CmRyFU,Download or conversion failure
5384,18xB5jssbMc,Download or conversion failure
5386,18xWdQO6-j4,Download or conversion failure
5389,198x-X_aaIo,Download or conversion failure
33096,E1OqFHxYqUQ,Download or conversion failure
61559,W_a4XTwzcmg,Download or conversion failure
75221,fJC-8Ct3UXg,Download or conversion failure
85651,mu_ph3QlpsE,Download or conversion failure
85650,muWTxRcMK7U,Download or conversion failure
36112,FpBynJqz3Js,Download or conversion failure
84527,m5FM04FPrS8,Download or conversion failure
33549,EHYMaGkrn0M,Download or conversion failure
84520,m4rH7hVEitM,Download or conversion failure
63277,Xm0LegZNUOQ,Download or conversion failure
33542,EHBlH_kffh4,Download or conversion failure
33540,EHANHbjp9Ok,Download or conversion failure
33547,EHRWUILAkZE,Download or conversion failure
93717,t-8GhuOmWzI,Download or conversion failure
39639,I02JkIPFkbo,Download or conversion failure
4979,0zJG24UrLNQ,Download or conversion failure
41882,JT4g4usFWiI,Download or conversion failure
7148,1sAra6d-1YY,Download or conversion failure
7144,1s5bfkJiw2Q,Download or conversion failure
7145,1s5p3B9dEkQ,Download or conversion failure
7140,1rzCd3ZCxkw,Download or conversion failure
