image,caption,audio
pn-pTbOQ7wQ.png,A steam engine slowly running on railroad tracks alongside a group of people talking followed by a train horn whistling,./data/audiocaps/dataset/train/pn-pTbOQ7wQ.wav
5oUlQ-RJtEY.png,A man shouts as a horse runs with a dog barking in the background,./data/audiocaps/dataset/train/5oUlQ-RJtEY.wav
7IzG88ix5Wc.png,A vehicle with a noisy engine is passing and then slows down,./data/audiocaps/dataset/train/7IzG88ix5Wc.wav
PaGXts2E7Hs.png,"Sheep bleat nearby, followed by a man talking loudly",./data/audiocaps/dataset/train/PaGXts2E7Hs.wav
Jtk499BbMU0.png,Ducks quack rapidly and loudly nearby,./data/audiocaps/dataset/train/Jtk499BbMU0.wav
jIj0taIUTiE.png,A toilet flushes nearby,./data/audiocaps/dataset/train/jIj0taIUTiE.wav
A3nKawFxZ1M.png,Wind and distant emergency sirens,./data/audiocaps/dataset/train/A3nKawFxZ1M.wav
A3pwbQF9IOY.png,A huge explosion is being launched,./data/audiocaps/dataset/train/A3pwbQF9IOY.wav
A3pdasmVoSw.png,After a loud horn the gates ding and go down as a train is coming down the track,./data/audiocaps/dataset/train/A3pdasmVoSw.wav
vZMN4vXIIPc.png,A baby cries with faint sounds of people talking,./data/audiocaps/dataset/train/vZMN4vXIIPc.wav
1ldO0rQ21Y8.png,Loud thunder sounds,./data/audiocaps/dataset/train/1ldO0rQ21Y8.wav
RgNOuFIqPhY.png,"An industrial motor is running, whirring is present, and clattering is occurring and glass is breaking",./data/audiocaps/dataset/train/RgNOuFIqPhY.wav
yIDiDcr7otQ.png,Liquid flows while a man talks,./data/audiocaps/dataset/train/yIDiDcr7otQ.wav
vZXC4TJV3xw.png,Music playing followed by several gunshots,./data/audiocaps/dataset/train/vZXC4TJV3xw.wav
1lacXPSfV8I.png,Engine running followed by speech,./data/audiocaps/dataset/train/1lacXPSfV8I.wav
vZoguu3Lvas.png,"A sheep bleats nearby, and then wind blows by loudly",./data/audiocaps/dataset/train/vZoguu3Lvas.wav
1lbro75S_IA.png,An object is scrapping against another object,./data/audiocaps/dataset/train/1lbro75S_IA.wav
vZm-EyhIbx4.png,Gunshots fire in the distance and a person voice,./data/audiocaps/dataset/train/vZm-EyhIbx4.wav
slvftndllkM.png,Snipping and rustling,./data/audiocaps/dataset/train/slvftndllkM.wav
5IbwFiabqpA.png,A man speaks followed by a chiming sound,./data/audiocaps/dataset/train/5IbwFiabqpA.wav
5QpS9jW87zU.png,"A large engine roars, tires squeal, people speak",./data/audiocaps/dataset/train/5QpS9jW87zU.wav
-u21ruqgUJs.png,"Some laughing, a ball bounces, a woman and man speak",./data/audiocaps/dataset/train/-u21ruqgUJs.wav
-u-Id9BVvIc.png,The animals bark loudly as they each make different noises,./data/audiocaps/dataset/train/-u-Id9BVvIc.wav
5QsNNAQEKD0.png,People talk as goats bah repeatedly,./data/audiocaps/dataset/train/5QsNNAQEKD0.wav
-trUi43L_0Y.png,Bird cooing and duck making clucking sounds,./data/audiocaps/dataset/train/-trUi43L_0Y.wav
-tqHfdfrPQU.png,Man in foreign language speaking as he crinkles some type of material,./data/audiocaps/dataset/train/-tqHfdfrPQU.wav
-tpAnI5mJzA.png,A motorboat just starting to go fast on the water,./data/audiocaps/dataset/train/-tpAnI5mJzA.wav
-tuWuZPnXHQ.png,Cars are revving their engines and racing,./data/audiocaps/dataset/train/-tuWuZPnXHQ.wav
-ttYHO0DU_Q.png,A duck squeaks as there is a small sound also,./data/audiocaps/dataset/train/-ttYHO0DU_Q.wav
-ttKN5Ba368.png,"Men speak, a loud crack followed by a sharp meow of a cat",./data/audiocaps/dataset/train/-ttKN5Ba368.wav
Q00YAmDCt9s.png,A lady talking and horse noises,./data/audiocaps/dataset/train/Q00YAmDCt9s.wav
bklzIyX61F4.png,Honking of a horn with distant sirens and people speaking as traffic hums,./data/audiocaps/dataset/train/bklzIyX61F4.wav
Q-m0tYiqHbM.png,A person talking and filing something,./data/audiocaps/dataset/train/Q-m0tYiqHbM.wav
Q-k4Av-t5Q0.png,"Bursts occur and an adult male shout, and splashing, crackling and whooshing are present",./data/audiocaps/dataset/train/Q-k4Av-t5Q0.wav
1loj2-BrQRQ.png,"A clinking sound is present, a horse is trotting, motor vehicle engines are passing by, and people are speaking in the background",./data/audiocaps/dataset/train/1loj2-BrQRQ.wav
ziQzaDcMzJg.png,Children talking in the background followed by a duck quacking then a woman talking while a lawn mower engine runs in the distance,./data/audiocaps/dataset/train/ziQzaDcMzJg.wav
1lqVW9qLnR8.png,A woman is giving a speech,./data/audiocaps/dataset/train/1lqVW9qLnR8.wav
bkcG26Wac_U.png,A power tool hums and vibrates as it cuts through wood,./data/audiocaps/dataset/train/bkcG26Wac_U.wav
3Ogf67zKpns.png,A man delivers a speech,./data/audiocaps/dataset/train/3Ogf67zKpns.wav
3OgmNR1UCgM.png,"A man speaks, a woman laughs, and a cat meows",./data/audiocaps/dataset/train/3OgmNR1UCgM.wav
3OeT2w-6B94.png,Loud roar of vehicles passing by while a man starts a speech,./data/audiocaps/dataset/train/3OeT2w-6B94.wav
3OfIycs4gpM.png,The voice of two men then a vehicle starting,./data/audiocaps/dataset/train/3OfIycs4gpM.wav
3Odz4TRQpU8.png,A goat bleating and a man speaking,./data/audiocaps/dataset/train/3Odz4TRQpU8.wav
3OeGIbzwEHA.png,A man speaks followed by a clicking sound that gets fast and an engine starting is heard,./data/audiocaps/dataset/train/3OeGIbzwEHA.wav
T6cn7crESSE.png,A motor engine grinds and runs while a man talks and the wind blows into the mic,./data/audiocaps/dataset/train/T6cn7crESSE.wav
5QeNaQMTYvg.png,Car engine revving and accelerating hard,./data/audiocaps/dataset/train/5QeNaQMTYvg.wav
3Oi4dff0_WQ.png,A person speaks and a motor runs,./data/audiocaps/dataset/train/3Oi4dff0_WQ.wav
3OiEoPjYQic.png,A man talks over an idling engine then the engine begins to rev,./data/audiocaps/dataset/train/3OiEoPjYQic.wav
t7CONefvKk8.png,Vehicles driving by on a road as a man talks into a radio,./data/audiocaps/dataset/train/t7CONefvKk8.wav
5Qf2MM2bSQQ.png,Man is talking while turning and crinkling papers,./data/audiocaps/dataset/train/5Qf2MM2bSQQ.wav
5QfEtGwZyxc.png,"A woman gives a speech, people talk behind her",./data/audiocaps/dataset/train/5QfEtGwZyxc.wav
Aihz9N4GpJ4.png,A man speaking followed by cheering crowd,./data/audiocaps/dataset/train/Aihz9N4GpJ4.wav
TRuu5brXDiE.png,Steam blowing strongly and a high pitch whistle squeaking,./data/audiocaps/dataset/train/TRuu5brXDiE.wav
5Qk3KBBSJdA.png,"Young children are chuckling, laughing and talking",./data/audiocaps/dataset/train/5Qk3KBBSJdA.wav
AifzXiVBi9w.png,Pigeons coo while a bird taps its beak,./data/audiocaps/dataset/train/AifzXiVBi9w.wav
5kNFNqasPfo.png,A motor runs and squeaks slightly,./data/audiocaps/dataset/train/5kNFNqasPfo.wav
5Qku-e03QC4.png,A woman speaks while a horse trots,./data/audiocaps/dataset/train/5Qku-e03QC4.wav
5kDdlpdc7tQ.png,Te stream of water flows at a moderate pace,./data/audiocaps/dataset/train/5kDdlpdc7tQ.wav
5kFGydQIK3E.png,Power drill working,./data/audiocaps/dataset/train/5kFGydQIK3E.wav
5kG0StcS0IE.png,People are speaking excitedly over a hissing sound,./data/audiocaps/dataset/train/5kG0StcS0IE.wav
5kK6exZmGKc.png,A man speaks while electronics beeps,./data/audiocaps/dataset/train/5kK6exZmGKc.wav
5kBWx5VczMk.png,"Clattering is occurring, a dog is barking and panting, and an adult male is speaking",./data/audiocaps/dataset/train/5kBWx5VczMk.wav
5kCNSD_r24I.png,Rain falls as a man is talking,./data/audiocaps/dataset/train/5kCNSD_r24I.wav
T6WH1J2zQ28.png,A water jet sprays a surface,./data/audiocaps/dataset/train/T6WH1J2zQ28.wav
WrE-tvjHxkU.png,A machine motor humming then powering off alongside pressurized air releasing several times followed by metal clanking,./data/audiocaps/dataset/train/WrE-tvjHxkU.wav
WrRr1XTwRl8.png,Swooshing sounds followed by a motor vehicle speeding off as the engine accelerates,./data/audiocaps/dataset/train/WrRr1XTwRl8.wav
Yeb5oGYRNz4.png,Humming of a powerful engine passing followed by light knocking,./data/audiocaps/dataset/train/Yeb5oGYRNz4.wav
YeUx-_rRpeU.png,A small engine running then powering down to an idle volume,./data/audiocaps/dataset/train/YeUx-_rRpeU.wav
Io5WSHBuy4s.png,Some rustling of paper occur with a breeze in the background,./data/audiocaps/dataset/train/Io5WSHBuy4s.wav
Q91PTY09oSM.png,Male voices talking over static mic,./data/audiocaps/dataset/train/Q91PTY09oSM.wav
yMiOxqkM26o.png,A vehicle moves and a siren is triggered followed by someone talking,./data/audiocaps/dataset/train/yMiOxqkM26o.wav
YeeGNSyXNBM.png,A metal drill running,./data/audiocaps/dataset/train/YeeGNSyXNBM.wav
Qt3HUDI-Kao.png,Metal clacking followed by a goat gurgling as crickets chirp in the background and an airplane flies in the distance,./data/audiocaps/dataset/train/Qt3HUDI-Kao.wav
pxFvnpJjvjM.png,Continuous running water with some muffled speech,./data/audiocaps/dataset/train/pxFvnpJjvjM.wav
AiivoWrS1j4.png,A woman addressing a screaming crowd,./data/audiocaps/dataset/train/AiivoWrS1j4.wav
Qsi_Dcq-xd4.png,"Wind rushes nearby, followed by boards rubbing on a surface, after which a bee buzzes by",./data/audiocaps/dataset/train/Qsi_Dcq-xd4.wav
AihzYDIKqiM.png,"A man speaks, boat motors run, then another man speaks",./data/audiocaps/dataset/train/AihzYDIKqiM.wav
83NCnfJuj-g.png,Melodical whistling followed by a bird squawk,./data/audiocaps/dataset/train/83NCnfJuj-g.wav
83CH_dUYQ28.png,Seagulls chirping then a kid crying,./data/audiocaps/dataset/train/83CH_dUYQ28.wav
83F4g8SaXGI.png,"Sizzling is present, metal clinking occurs, an adult male speaks, liquid pours and gurgles, and a thump occurs",./data/audiocaps/dataset/train/83F4g8SaXGI.wav
83-NKbJzSas.png,Outside setting with birds communicating to each other by chirping and tweeting,./data/audiocaps/dataset/train/83-NKbJzSas.wav
833PcA0acZQ.png,Outside noises followed by a woman suddenly saying something out loud,./data/audiocaps/dataset/train/833PcA0acZQ.wav
tHJZtILK13M.png,Church bells ring,./data/audiocaps/dataset/train/tHJZtILK13M.wav
TQdtEY22C6o.png,"Birds are chirping loudly in the background while a male and female are communicating, followed by another male and female voice speaking out",./data/audiocaps/dataset/train/TQdtEY22C6o.wav
8rx6Raci7jg.png,Vehicles moving and engines revving,./data/audiocaps/dataset/train/8rx6Raci7jg.wav
Y2KCoO8C8R8.png,A car horn sounds loudly and then fades away,./data/audiocaps/dataset/train/Y2KCoO8C8R8.wav
8rob1Xisi5k.png,Two large bomb blasts and women who are very scared,./data/audiocaps/dataset/train/8rob1Xisi5k.wav
8roZa5Soy1I.png,"An adult female is speaking, a crowd of people laugh, and some claps occur",./data/audiocaps/dataset/train/8roZa5Soy1I.wav
8rm-Owbr0KE.png,"Two adult males are speaking, traffic is audible, and a small horn honks loudly",./data/audiocaps/dataset/train/8rm-Owbr0KE.wav
8ruh_PjmTAk.png,"Water is splashing and gurgling, birds are chirping, an adult female speaks, and a female laughs",./data/audiocaps/dataset/train/8ruh_PjmTAk.wav
8rrZX-R0t0E.png,A person talking and then using sandpaper on an object,./data/audiocaps/dataset/train/8rrZX-R0t0E.wav
04C7x9liy6s.png,A motor revved up then cut off,./data/audiocaps/dataset/train/04C7x9liy6s.wav
04Bz6f8u610.png,Fast beeps overlapped with a man occasionally whistling,./data/audiocaps/dataset/train/04Bz6f8u610.wav
04Gtp7e1RiQ.png,"A dog pants, a horn blows, and the dog barks",./data/audiocaps/dataset/train/04Gtp7e1RiQ.wav
04IUHjj3lpA.png,Someone is typing on a keyboard,./data/audiocaps/dataset/train/04IUHjj3lpA.wav
04M1i0E0VLQ.png,Gunfire and startled bystanders,./data/audiocaps/dataset/train/04M1i0E0VLQ.wav
04Yryh_5m5k.png,People talking with a dog barking in the back,./data/audiocaps/dataset/train/04Yryh_5m5k.wav
04RC7-oGGkc.png,A person or animal is snoring and a young person whispers,./data/audiocaps/dataset/train/04RC7-oGGkc.wav
zotENafwITM.png,Music plays with some faint splashing and wind blowing,./data/audiocaps/dataset/train/zotENafwITM.wav
uO4qRLBMLIM.png,A man speaks and scratches a surface,./data/audiocaps/dataset/train/uO4qRLBMLIM.wav
cujo-SLsxfg.png,Rustling together with a speech between a child and a man,./data/audiocaps/dataset/train/cujo-SLsxfg.wav
cuah3UqZRVY.png,Several people laugh and talk,./data/audiocaps/dataset/train/cuah3UqZRVY.wav
CxGFxWHZ0hw.png,"Thumping and crinkling, while a young person speaks short phrases in an exasperated tone",./data/audiocaps/dataset/train/CxGFxWHZ0hw.wav
xPdM9NZO2nI.png,An emergency siren is triggered,./data/audiocaps/dataset/train/xPdM9NZO2nI.wav
CxIDfBbwQPA.png,A person typing on a keyboard,./data/audiocaps/dataset/train/CxIDfBbwQPA.wav
ihdkXBpzKbE.png,Some metallic object hits while some liquid flows,./data/audiocaps/dataset/train/ihdkXBpzKbE.wav
Ou5JHp9aJLk.png,"An airplane flies by very quickly, and then a man talks nearby",./data/audiocaps/dataset/train/Ou5JHp9aJLk.wav
yD2qFuiV1sU.png,Some liquid flows while wind blows,./data/audiocaps/dataset/train/yD2qFuiV1sU.wav
Rtp7pd_f9Hw.png,Speech followed by a beep and change,./data/audiocaps/dataset/train/Rtp7pd_f9Hw.wav
RtgT0w77tTY.png,A train moves and a horn is triggered,./data/audiocaps/dataset/train/RtgT0w77tTY.wav
hgV30bUekek.png,"An adult male speaks, a sneeze occurs, and the adult male speaks and a child laughs, while an electronic device plays in the background",./data/audiocaps/dataset/train/hgV30bUekek.wav
RtxjYqFW0iA.png,Birds chirp in the background and a man speaks in low voice followed by bees buzzing,./data/audiocaps/dataset/train/RtxjYqFW0iA.wav
0CrjK7JES8s.png,"A crowd claps and cheers, and then a man speaks",./data/audiocaps/dataset/train/0CrjK7JES8s.wav
XMef5Pf0EiM.png,A man talks and a rigid object is hit,./data/audiocaps/dataset/train/XMef5Pf0EiM.wav
r3Bfjt85JKk.png,A woman speaking over a telephone,./data/audiocaps/dataset/train/r3Bfjt85JKk.wav
0CllHEDwzRU.png,The sound of a toy gun that creates a loud sound like as gun shoot,./data/audiocaps/dataset/train/0CllHEDwzRU.wav
0CkwIDM2gPQ.png,The engine of a truck revs loudly then stops,./data/audiocaps/dataset/train/0CkwIDM2gPQ.wav
0CmOPaJ7VHo.png,"People are talking and laughing, and water is running",./data/audiocaps/dataset/train/0CmOPaJ7VHo.wav
0Cp220dc-FA.png,Water is splashing and there is background music,./data/audiocaps/dataset/train/0Cp220dc-FA.wav
0CnWdS9AviY.png,Peaceful winds with the sounds of chirping birds in the distance,./data/audiocaps/dataset/train/0CnWdS9AviY.wav
B24WpHI9NBE.png,A man speaks and sings and a dog howls,./data/audiocaps/dataset/train/B24WpHI9NBE.wav
7LNyuKwORV4.png,A woman is giving an impassioned speech,./data/audiocaps/dataset/train/7LNyuKwORV4.wav
7Lb8f8JO_Cs.png,A man gives a speech,./data/audiocaps/dataset/train/7Lb8f8JO_Cs.wav
B1nautHBgRs.png,A quiet ticking and a man speaking,./data/audiocaps/dataset/train/B1nautHBgRs.wav
B1m7r1kaG-I.png,A man speaks with an engine idling,./data/audiocaps/dataset/train/B1m7r1kaG-I.wav
B1oclMKLbPw.png,"Train horn, crossing bells and train moving on track",./data/audiocaps/dataset/train/B1oclMKLbPw.wav
B1oNh4fkXrk.png,Underwater gurgling and splashing,./data/audiocaps/dataset/train/B1oNh4fkXrk.wav
B2-OTq3hKG0.png,"Hissing is ongoing, and liquid is splashing and gurgling",./data/audiocaps/dataset/train/B2-OTq3hKG0.wav
7wTVBLmPd3I.png,A large number of bees buzzing then a man talks,./data/audiocaps/dataset/train/7wTVBLmPd3I.wav
7wZ9PSl-Omg.png,A child burps and a man and children speak,./data/audiocaps/dataset/train/7wZ9PSl-Omg.wav
_OWkUZJ4KGU.png,A crowd cheering and whistling,./data/audiocaps/dataset/train/_OWkUZJ4KGU.wav
_OV3RWqTPrg.png,Humming of an engine with sirens ringing and wind blowing,./data/audiocaps/dataset/train/_OV3RWqTPrg.wav
_OLtKOPyOF4.png,Emergency vehicle sirens sound loudly and then cut off briefly before resuming,./data/audiocaps/dataset/train/_OLtKOPyOF4.wav
ZwrInH-_WMI.png,Steam hisses followed by some light rattling,./data/audiocaps/dataset/train/ZwrInH-_WMI.wav
Zwr1TNqjETI.png,Some liquid flows constantly,./data/audiocaps/dataset/train/Zwr1TNqjETI.wav
X-Nqd-SpC9I.png,A small engine hums and hisses continually nearby,./data/audiocaps/dataset/train/X-Nqd-SpC9I.wav
ZwhTbwHrD2U.png,A jet engine spools down,./data/audiocaps/dataset/train/ZwhTbwHrD2U.wav
dNSX3V6L2RI.png,A machine whirs followed by a quick laugh before a woman speaks from a background distance followed by another woman speaking and dishes are being moved across a surface,./data/audiocaps/dataset/train/dNSX3V6L2RI.wav
NUV0q-E70TA.png,Several vehicles move,./data/audiocaps/dataset/train/NUV0q-E70TA.wav
BrZpXQXLc2Q.png,Baaing together with distant speech and rustling,./data/audiocaps/dataset/train/BrZpXQXLc2Q.wav
BrY2qFPatdk.png,Male speech followed by the quacking of a duck,./data/audiocaps/dataset/train/BrY2qFPatdk.wav
CsEIYqI1qkY.png,"A swoosh, swishing, a voice speaking and glass breaking",./data/audiocaps/dataset/train/CsEIYqI1qkY.wav
CsUB29BZ81Y.png,A woman speaks,./data/audiocaps/dataset/train/CsUB29BZ81Y.wav
CsWER4wLClE.png,Two men talk nearby,./data/audiocaps/dataset/train/CsWER4wLClE.wav
oTERiCZpEX8.png,A person typing loudly on a keyboard,./data/audiocaps/dataset/train/oTERiCZpEX8.wav
ExkR-v1yyxo.png,A object is placed on a hard surface and a man speaks,./data/audiocaps/dataset/train/ExkR-v1yyxo.wav
aylcDxIXjoM.png,Child yelling multiple birds cooing and flying,./data/audiocaps/dataset/train/aylcDxIXjoM.wav
Cx9YdXzxxwI.png,Electronic space rumbling followed by whooshing then electronic beat music,./data/audiocaps/dataset/train/Cx9YdXzxxwI.wav
Cx40BXHe4bQ.png,Wind lightly blowing into a microphone and horses trotting with traffic ambiance in the background,./data/audiocaps/dataset/train/Cx40BXHe4bQ.wav
CwzvJc1tLwU.png,Two young girls' speech in a very low tone,./data/audiocaps/dataset/train/CwzvJc1tLwU.wav
dN3SjXUMp08.png,Eater running followed by female speech,./data/audiocaps/dataset/train/dN3SjXUMp08.wav
0_YyB4fMg2I.png,Male speaking and laughter responses from an audience,./data/audiocaps/dataset/train/0_YyB4fMg2I.wav
rZuVzTcNb7o.png,Helicopter blades spin followed by an explosion,./data/audiocaps/dataset/train/rZuVzTcNb7o.wav
azA7s1w3JIw.png,Someone belches continuously,./data/audiocaps/dataset/train/azA7s1w3JIw.wav
rZtEa-A9mLI.png,A helicopter flying as wind blows into a microphone,./data/audiocaps/dataset/train/rZtEa-A9mLI.wav
0_S1VggLeOQ.png,Crinkling plastic followed by a man speaking,./data/audiocaps/dataset/train/0_S1VggLeOQ.wav
0_RiXhTYRp4.png,Rain is falling and thunder is occurring,./data/audiocaps/dataset/train/0_RiXhTYRp4.wav
0_PBHTRIfvw.png,Shaking or rubbing and squeaking noise while a man speaks,./data/audiocaps/dataset/train/0_PBHTRIfvw.wav
0_X0OGbEcUQ.png,"An adult female speaks, emergency vehicle siren is heard, and a motor vehicle engine is running",./data/audiocaps/dataset/train/0_X0OGbEcUQ.wav
